ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Test,QA,Production,Performance,Notes
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_EnqueuedTransportMsgsSec,Rule,Azure SQL MI: Broker Statistics: Enqueued Transport Messages per Second,"Collects the ""Broker Statistics: Enqueued Transport Messages per Second"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_EnqueuedTransportMsgsTotal,Rule,Azure SQL MI: Broker Statistics: Enqueued Transport Messages Total,"Collects the ""Broker Statistics: Enqueued Transport Messages Total"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_EnqueuedTransportMsgsTotal,Rule,Azure SQL MI: Broker Statistics: Enqueued Transport Messages Total,"Collects the ""Broker Statistics: Enqueued Transport Messages Total"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_EnqueuedTransportMsgsTotal,Rule,Azure SQL MI: Broker Statistics: Enqueued Transport Messages Total,"Collects the ""Broker Statistics: Enqueued Transport Messages Total"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_EnqueuedTransportMsgsTotal,Rule,Azure SQL MI: Broker Statistics: Enqueued Transport Messages Total,"Collects the ""Broker Statistics: Enqueued Transport Messages Total"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgByteTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Byte Total,"Collects the ""Broker Statistics: Forwarded Message Byte Total"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgByteTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Byte Total,"Collects the ""Broker Statistics: Forwarded Message Byte Total"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgByteTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Byte Total,"Collects the ""Broker Statistics: Forwarded Message Byte Total"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgByteTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Byte Total,"Collects the ""Broker Statistics: Forwarded Message Byte Total"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgBytesSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Bytes per Second,"Collects the ""Broker Statistics: Forwarded Message Bytes per Second"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgBytesSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Bytes per Second,"Collects the ""Broker Statistics: Forwarded Message Bytes per Second"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgBytesSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Bytes per Second,"Collects the ""Broker Statistics: Forwarded Message Bytes per Second"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgBytesSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Bytes per Second,"Collects the ""Broker Statistics: Forwarded Message Bytes per Second"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgDiscardedTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Discarded Total,"Collects the ""Broker Statistics: Forwarded Message Discarded Total"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgDiscardedTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Discarded Total,"Collects the ""Broker Statistics: Forwarded Message Discarded Total"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgDiscardedTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Discarded Total,"Collects the ""Broker Statistics: Forwarded Message Discarded Total"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgDiscardedTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Message Discarded Total,"Collects the ""Broker Statistics: Forwarded Message Discarded Total"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgsDiscardedSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages Discarded per Second,"Collects the ""Broker Statistics: Forwarded Messages Discarded per Second"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgsDiscardedSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages Discarded per Second,"Collects the ""Broker Statistics: Forwarded Messages Discarded per Second"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgsDiscardedSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages Discarded per Second,"Collects the ""Broker Statistics: Forwarded Messages Discarded per Second"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMsgsDiscardedSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages Discarded per Second,"Collects the ""Broker Statistics: Forwarded Messages Discarded per Second"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMessagesSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages per Second,"Collects the ""Broker Statistics: Forwarded Messages per Second"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMessagesSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages per Second,"Collects the ""Broker Statistics: Forwarded Messages per Second"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMessagesSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages per Second,"Collects the ""Broker Statistics: Forwarded Messages per Second"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMessagesSec,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages per Second,"Collects the ""Broker Statistics: Forwarded Messages per Second"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMessagesTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages Total,"Collects the ""Broker Statistics: Forwarded Messages Total"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMessagesTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages Total,"Collects the ""Broker Statistics: Forwarded Messages Total"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMessagesTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages Total,"Collects the ""Broker Statistics: Forwarded Messages Total"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedMessagesTotal,Rule,Azure SQL MI: Broker Statistics: Forwarded Messages Total,"Collects the ""Broker Statistics: Forwarded Messages Total"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedPendingMsgBytes,Rule,Azure SQL MI: Broker Statistics: Forwarded Pending Message Bytes,"Collects the ""Broker Statistics: Forwarded Pending Message Bytes"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedPendingMsgBytes,Rule,Azure SQL MI: Broker Statistics: Forwarded Pending Message Bytes,"Collects the ""Broker Statistics: Forwarded Pending Message Bytes"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedPendingMsgBytes,Rule,Azure SQL MI: Broker Statistics: Forwarded Pending Message Bytes,"Collects the ""Broker Statistics: Forwarded Pending Message Bytes"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedPendingMsgBytes,Rule,Azure SQL MI: Broker Statistics: Forwarded Pending Message Bytes,"Collects the ""Broker Statistics: Forwarded Pending Message Bytes"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedPendingMsgCount,Rule,Azure SQL MI: Broker Statistics: Forwarded Pending Message Count,"Collects the ""Broker Statistics: Forwarded Pending Message Count"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedPendingMsgCount,Rule,Azure SQL MI: Broker Statistics: Forwarded Pending Message Count,"Collects the ""Broker Statistics: Forwarded Pending Message Count"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedPendingMsgCount,Rule,Azure SQL MI: Broker Statistics: Forwarded Pending Message Count,"Collects the ""Broker Statistics: Forwarded Pending Message Count"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_ForwardedPendingMsgCount,Rule,Azure SQL MI: Broker Statistics: Forwarded Pending Message Count,"Collects the ""Broker Statistics: Forwarded Pending Message Count"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlReceiveTotal,Rule,Azure SQL MI: Broker Statistics: SQL Receive Total,"Collects the ""Broker Statistics: SQL Receive Total"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlReceiveTotal,Rule,Azure SQL MI: Broker Statistics: SQL Receive Total,"Collects the ""Broker Statistics: SQL Receive Total"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlReceiveTotal,Rule,Azure SQL MI: Broker Statistics: SQL Receive Total,"Collects the ""Broker Statistics: SQL Receive Total"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlReceiveTotal,Rule,Azure SQL MI: Broker Statistics: SQL Receive Total,"Collects the ""Broker Statistics: SQL Receive Total"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlReceivesSec,Rule,Azure SQL MI: Broker Statistics: SQL Receives per Second,"Collects the ""Broker Statistics: SQL Receives per Second"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlReceivesSec,Rule,Azure SQL MI: Broker Statistics: SQL Receives per Second,"Collects the ""Broker Statistics: SQL Receives per Second"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlReceivesSec,Rule,Azure SQL MI: Broker Statistics: SQL Receives per Second,"Collects the ""Broker Statistics: SQL Receives per Second"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlReceivesSec,Rule,Azure SQL MI: Broker Statistics: SQL Receives per Second,"Collects the ""Broker Statistics: SQL Receives per Second"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlSendTotal,Rule,Azure SQL MI: Broker Statistics: SQL Send Total,"Collects the ""Broker Statistics: SQL Send Total"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlSendTotal,Rule,Azure SQL MI: Broker Statistics: SQL Send Total,"Collects the ""Broker Statistics: SQL Send Total"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlSendTotal,Rule,Azure SQL MI: Broker Statistics: SQL Send Total,"Collects the ""Broker Statistics: SQL Send Total"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlSendTotal,Rule,Azure SQL MI: Broker Statistics: SQL Send Total,"Collects the ""Broker Statistics: SQL Send Total"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlSendsSec,Rule,Azure SQL MI: Broker Statistics: SQL Sends per Second,"Collects the ""Broker Statistics: SQL Sends per Second"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlSendsSec,Rule,Azure SQL MI: Broker Statistics: SQL Sends per Second,"Collects the ""Broker Statistics: SQL Sends per Second"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlSendsSec,Rule,Azure SQL MI: Broker Statistics: SQL Sends per Second,"Collects the ""Broker Statistics: SQL Sends per Second"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerStatistics_SqlSendsSec,Rule,Azure SQL MI: Broker Statistics: SQL Sends per Second,"Collects the ""Broker Statistics: SQL Sends per Second"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentBytesForRecvIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Bytes for Receive I/O,"Collects the ""Broker/DBM Transport: Current Bytes for Receive I/O"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentBytesForRecvIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Bytes for Receive I/O,"Collects the ""Broker/DBM Transport: Current Bytes for Receive I/O"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentBytesForRecvIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Bytes for Receive I/O,"Collects the ""Broker/DBM Transport: Current Bytes for Receive I/O"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentBytesForRecvIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Bytes for Receive I/O,"Collects the ""Broker/DBM Transport: Current Bytes for Receive I/O"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentBytesForSendIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Bytes for Send I/O,"Collects the ""Broker/DBM Transport: Current Bytes for Send I/O"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentBytesForSendIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Bytes for Send I/O,"Collects the ""Broker/DBM Transport: Current Bytes for Send I/O"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentBytesForSendIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Bytes for Send I/O,"Collects the ""Broker/DBM Transport: Current Bytes for Send I/O"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentBytesForSendIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Bytes for Send I/O,"Collects the ""Broker/DBM Transport: Current Bytes for Send I/O"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentMsgFragsForSendIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Message Fragments for Send I/O,"Collects the ""Broker/DBM Transport: Current Message Fragments for Send I/O"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentMsgFragsForSendIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Message Fragments for Send I/O,"Collects the ""Broker/DBM Transport: Current Message Fragments for Send I/O"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentMsgFragsForSendIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Message Fragments for Send I/O,"Collects the ""Broker/DBM Transport: Current Message Fragments for Send I/O"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_CurrentMsgFragsForSendIO,Rule,Azure SQL MI: Broker/DBM Transport: Current Message Fragments for Send I/O,"Collects the ""Broker/DBM Transport: Current Message Fragments for Send I/O"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_MessageFragmentP1SendsSec,Rule,Azure SQL MI: Broker/DBM Transport: Message Fragment P1 Sends per Second,"Collects the ""Broker/DBM Transport: Message Fragment P1 Sends per Second"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_MessageFragmentP1SendsSec,Rule,Azure SQL MI: Broker/DBM Transport: Message Fragment P1 Sends per Second,"Collects the ""Broker/DBM Transport: Message Fragment P1 Sends per Second"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_MessageFragmentP1SendsSec,Rule,Azure SQL MI: Broker/DBM Transport: Message Fragment P1 Sends per Second,"Collects the ""Broker/DBM Transport: Message Fragment P1 Sends per Second"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_MessageFragmentP1SendsSec,Rule,Azure SQL MI: Broker/DBM Transport: Message Fragment P1 Sends per Second,"Collects the ""Broker/DBM Transport: Message Fragment P1 Sends per Second"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_MessageFragmentP10SendsSec,Rule,Azure SQL MI: Broker/DBM Transport: Message Fragment P10 Sends per Second,"Collects the ""Broker/DBM Transport: Message Fragment P10 Sends per Second"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_MessageFragmentP10SendsSec,Rule,Azure SQL MI: Broker/DBM Transport: Message Fragment P10 Sends per Second,"Collects the ""Broker/DBM Transport: Message Fragment P10 Sends per Second"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_MessageFragmentP10SendsSec,Rule,Azure SQL MI: Broker/DBM Transport: Message Fragment P10 Sends per Second,"Collects the ""Broker/DBM Transport: Message Fragment P10 Sends per Second"" performance counter for each instance of SQL DB Engine.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_MessageFragmentP10SendsSec,Rule,Azure SQL MI: Broker/DBM Transport: Message Fragment P10 Sends per Second,"Collects the ""Broker/DBM Transport: Message Fragment P10 Sends per Second"" performance counter for each instance of SQL DB Engine.",TimeoutSeconds,int,300,,,,,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_MessageFragmentP2SendsSec,Rule,Azure SQL MI: Broker/DBM Transport: Message Fragment P2 Sends per Second,"Collects the ""Broker/DBM Transport: Message Fragment P2 Sends per Second"" performance counter for each instance of SQL DB Engine.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.Azure.ManagedInstance.Monitoring,Microsoft.Azure.ManagedInstance.CollectionRule.DBEngine.BrokerDbmTransport_MessageFragmentP2SendsSec,Rule,Azure SQL MI: Broker/DBM Transport: Message Fragment P2 Sends per Second,"Collects the ""Broker/DBM Transport: Message Fragment P2 Sends per Second"" performance counter for each instance of SQL DB Engine.",IntervalSeconds,int,900,,,,,
